Area,Direccion,CodigoPostal,Fecha,Precio,Habitaciones,Distacia,Banos,Carros,Terreno,Construccion,AnoConstriccion
Knox,12/440 Stud Rd,3152,12/1/2024,622000,3,14.7,1,1,137,71,2012
Manningham,24 Fossickers Wy,3113,12/1/2024,,3,21.1,2,0,830,135,1975
Kingston,7 Portland Pl,3195,10/1/2024,,4,21.5,2,2,604,,
Banyule,1/34 Longmuir Rd,3087,,655000,2,14.5,1,1,298,98,1975
Wyndham,6 Cassowary Av,3030,11/1/2024,505000,3,14.7,2,4,557,116,1987
Wyndham,3 Gavan Ct,3030,12/1/2024,,3,14.7,1,3,909,,1965
Wyndham,2/50 Tower Rd,3030,10/1/2024,335000,2,14.7,1,1,190,113,1980
Maribyrnong,5/2 Ormond Rd,3012,10/1/2024,,3,6.4,2,2,125,131,2013
Hume,27 Eyre St,3049,12/1/2024,800000,3,16.5,2,2,898,142,1985
Monash,994 Waverley Rd,3150,11/1/2024,1090000,5,16.7,2,2,698,246,1978
Hobsons Bay,47 Pasco St,3016,11/1/2024,1920000,4,6.8,2,0,388,178,
Whittlesea,24 Edenvale Bvd,3750,12/1/2024,530000,4,25.5,2,2,448,155,2011
Maribyrnong,17 Adeney St,3013,12/1/2024,982500,3,6.3,2,2,444,122,
Maribyrnong,12 Montague St,3013,11/1/2024,1230000,3,6.3,1,2,433,144,
Yarra,133 Yarra St,3067,12/1/2024,1190000,2,3,2,1,147,175,2000
Moonee Valley,45 Afton St,3040,12/1/2024,2050000,3,7.5,2,6,402,,
Moonee Valley,5 Aroona Ct,3040,,1680000,3,7.5,2,2,673,136,1965
Moonee Valley,18 Valencia St,3040,11/1/2024,1472000,5,7.5,3,2,486,,
Hobsons Bay,16 Cain Ct,3018,10/1/2024,1005000,3,11,1,2,636,,
Hobsons Bay,52 Shirley St,3028,12/1/2024,620000,3,15.5,1,2,466,107,1975
Hobsons Bay,12 Chambers Rd,3025,11/1/2024,830000,3,9.4,2,2,529,130,1965
Hobsons Bay,313 Millers Rd,3025,12/1/2024,805000,4,9.4,2,5,562,146,1950
Hobsons Bay,2/16 Stapley Cr,3025,10/1/2024,510000,2,9.4,1,1,170,100,2001
Stonnington,16/74 Denbigh Rd,3143,11/1/2024,486000,2,6.3,1,2,0,63,1960
Moonee Valley,2/41 Sandown Rd,3032,12/1/2024,855000,3,4.3,1,2,159,129,2011
Moonee Valley,67 The Parade,3032,10/1/2024,1035000,2,4.3,1,1,319,117,
Monash,5 Kiewa St,3147,11/1/2024,1450000,4,10.2,2,1,803,154,1965
Monash,47B Vannam Dr,3147,11/1/2024,1060000,3,10.2,2,2,343,1,2000
Kingston,14 Ebb St,3195,,970000,3,21.5,2,2,612,154,1960
Moonee Valley,49 Ridge Dr,3034,12/1/2024,750000,3,9.5,1,2,561,103,1990
Moonee Valley,55 Ridge Dr,3034,10/1/2024,800000,5,9.5,2,3,577,166,1985
Boroondara,7 Adeney St,3104,12/1/2024,2400000,5,9.7,4,2,742,262,1980
Boroondara,67 Winfield Rd,3104,10/1/2024,1850000,4,9.7,4,3,929,266,1960
Cardinia,12 Windsor Dr,3807,10/1/2024,670000,4,39,2,2,900,244,2005
Bayside,16A Coronet Gr,3193,11/1/2024,1850000,3,17.3,3,2,252,203,2007
Banyule,9 Sullivan St,3081,10/1/2024,906000,2,8.8,1,1,617,109.98,1960
Glen Eira,2/21 Vickery St,3204,12/1/2024,,2,11.4,1,1,834,75,1967
Glen Eira,12 Wood St,3204,,,5,11.4,2,2,591,188,1950
Whitehorse,2A Stewart Av,3130,12/1/2024,874000,3,13.4,2,1,232,103,2014
Maribyrnong,12/27 Marnoo St,3019,11/1/2024,560000,3,8.6,1,1,158,137,2002
Hume,82 Cuthbert St,3047,11/1/2024,450000,3,14,1,1,0,100,1960
Moreland,148 Donald St,3056,12/1/2024,1120000,3,5.2,1,1,322,107,
Moreland,54 Dunstan Av,3056,12/1/2024,1110000,2,5.2,1,0,196,101,
Moreland,24 Mitchell St,3056,12/1/2024,1790000,4,5.2,3,6,733,238,1950
Moreland,408/1 Brunswick Rd,3057,10/1/2024,390500,1,4,1,1,0,49,2011
Banyule,22 Alma Rd,3083,,800000,4,12.1,1,1,535,132,
Banyule,43 Cheadle Cr,3083,10/1/2024,999000,5,12.1,2,2,627,268,1991
Glen Eira,5/9 Cosy Gum Rd,3163,,796000,2,10.1,1,2,0,86,1975
Glen Eira,2A Walden Gr,3163,11/1/2024,1050000,3,10.1,1,2,184,133,1990
Glen Eira,6/374 Dandenong Rd,3161,,610000,2,7.8,1,1,816,88,2007
Kingston,1/15 Cross Rd,3196,10/1/2024,639000,2,27,1,2,278,104,1980
Kingston,30 Nancy St,3192,,1050000,3,17.9,1,2,539,169,1970
Yarra,11/165 Noone St,3068,10/1/2024,640000,2,3.6,2,1,533,110,2011
Moreland,35 Belgrave St,3058,11/1/2024,1285000,3,6.7,1,2,579,143,
Yarra,53 Mater St,3066,,1080000,2,2,1,0,0,94,
Hume,42 Excelsior Hts,3064,,1000000,6,20.6,3,2,752,40,
Hume,11 Heytesbury Cr,3064,11/1/2024,607500,3,20.6,2,2,654,185,1999
Hume,60 Northumberland Cct,3064,10/1/2024,,3,20.6,2,2,448,150,2008
Hume,24 Paddington St,3064,,515000,3,20.6,2,2,490,122.25,
Hume,70 Penhall Dr,3064,10/1/2024,510000,3,20.6,2,2,350,161,2014
Hume,36 Serenity Wy,3064,10/1/2024,592500,4,20.6,2,2,448,188,2011
Greater Dandenong,1 Caroline St,3175,10/1/2024,669000,3,24.7,1,1,713,145,1960
Greater Dandenong,7 Buchan St,3175,12/1/2024,895000,5,24.7,2,4,779,186,1970
Brimbank,11 Barley Ct,3037,11/1/2024,505000,4,18,2,2,344,105.9,1995
Manningham,5 Alma Ct,3108,10/1/2024,1530000,5,12.4,3,2,851,215,1975
Manningham,18B Churchill St,3109,10/1/2024,,3,14.3,1,2,0,121,2010
Manningham,45 Elizabeth St,3109,10/1/2024,1385000,4,14.3,3,2,417,203,1980
Casey,33 Kanooka Gr,3177,12/1/2024,472500,2,28.8,1,2,590,74,1960
Melbourne,205/30 St Andrews Pl,3002,12/1/2024,895000,1,1.3,1,1,0,60,1990
Kingston,9a Ivan Av,3196,11/1/2024,,2,27,1,2,224,104,2000
Glen Eira,16 Allison Rd,3185,,,3,7.2,2,2,458,165,
Glen Eira,4/49 Seymour Rd,3185,10/1/2024,1200000,3,7.2,1,2,1405,117,1965
Port Phillip,7/59 Ormond Rd,3184,10/1/2024,630000,2,7.2,1,1,637,73,1970
Moonee Valley,18 Royal Av,3041,10/1/2024,1535000,3,8.2,1,2,811,152,
Moreland,115 Lorne St,3060,,830000,2,13.1,1,1,779,102,1950
Knox,7 Austin St,3156,11/1/2024,740000,3,24.8,1,2,968,118,1955
Maribyrnong,107/250 Barkly St,3011,11/1/2024,430000,2,5.1,1,1,1909,110,2007
Maribyrnong,16 Creswick St,3011,11/1/2024,900000,3,5.1,1,3,312,106,
Maribyrnong,15 Greer St,3011,10/1/2024,1000000,4,5.1,2,1,180,206,1994
Maribyrnong,12 Jerrold St,3011,11/1/2024,,4,5.1,1,3,446,101.7,
Whitehorse,19 Victor Cr,3131,11/1/2024,1011000,3,15.4,1,1,590,114,1960
Stonnington,2/10 Osborne Av,3146,,580000,2,7.3,1,1,200,62,1970
Stonnington,8/12 Osborne Av,3146,12/1/2024,519500,2,7.3,1,1,1101,73,1970
Monash,2/51 Avonhurst Dr,3150,11/1/2024,656000,2,16.7,1,1,345,120,2012
Monash,32 Maylands Cr,3150,12/1/2024,1182000,5,16.7,2,3,650,152,1975
Monash,2/32 Wilson Rd,3150,12/1/2024,,3,16.7,2,2,365,124,1996
Moreland,4/39 Clovelly Av,3046,11/1/2024,493000,2,11.2,1,2,201,201,2000
Moreland,8 Granville St,3046,12/1/2024,940000,3,11.2,2,5,627,173,1960
Moreland,3/42 Harold St,3046,,435000,2,11.2,1,1,144,73,2010
Moreland,146 East St,3046,11/1/2024,741000,4,11.2,1,2,652,158,1960
Moreland,99 Hilton St,3046,11/1/2024,550000,3,11.2,1,2,325,100,1950
Bayside,7 Exon St,3188,10/1/2024,1405000,3,13.8,2,2,220,139,2014
Maroondah,91 Campbell St,3135,10/1/2024,1270500,4,21.3,2,3,801,180,1957
Maroondah,61 Canterbury Rd,3135,,751000,3,21.3,1,2,693,129,1950
Bayside,10 Haynes St,3190,12/1/2024,1535000,4,16,2,2,719,719,1998
Melton,93 Saronvale Cr,3037,10/1/2024,700000,4,18,2,4,788,236,1995
Wyndham,46 Bourke Cr,3029,12/1/2024,520000,3,18.4,1,0,609,109,1986
Wyndham,2 Burge Cr,3029,,650000,4,18.4,2,2,680,205,1985
Monash,3/9 Clapham Rd,3166,11/1/2024,472000,2,12.3,1,1,0,70,1970
Banyule,4/75 Green St,3079,10/1/2024,880000,2,7.8,1,2,229,113,2005
Banyule,6/36 Livingstone St,3079,12/1/2024,985000,4,7.8,3,2,181,154,2016
Hume,12 Lorraine Cr,3047,10/1/2024,528000,3,14,1,3,588,92,1960
Moonee Valley,3 Border Dr,3033,12/1/2024,918000,3,11.7,2,2,669,166,2000
Boroondara,38 Wiltshire Dr,3101,,591000,2,5.4,1,2,0,90,
Brimbank,261 Taylors Rd,3021,10/1/2024,565000,3,14,2,3,543,106.9,1980
Melton,8 Carberry Dr,3337,,362000,4,31.7,2,2,685,141,1970
Whittlesea,69 Monash St,3075,,560000,3,16.3,1,2,535,104,1970
Frankston,17/165 North Rd,3910,12/1/2024,447000,3,41,1,2,230,102,2002
Maribyrnong,7 Churchill Av,3012,11/1/2024,681000,3,6.4,1,2,523,93.82,1950
Maribyrnong,12 Inkerman St,3012,12/1/2024,1005000,3,6.4,1,5,653,109,
Maribyrnong,18 Pullar St,3012,11/1/2024,468000,2,6.4,1,2,312,89,1990
Maribyrnong,7 Cavalry Cct,3032,10/1/2024,640000,3,4.3,2,2,91,132,2000
Hume,1/2 Dakara Cl,3048,12/1/2024,420000,3,17.4,1,1,658,94,1990
Melton,8 Charles Ct,3338,12/1/2024,326000,3,29.8,1,1,611,115,1985
Whittlesea,4 Streeton Cct,3082,10/1/2024,725000,3,17.9,2,2,602,129,1980
Whitehorse,11 Beaufort St,3132,10/1/2024,1101000,3,17.2,1,2,774,132.6,1950
Whitehorse,1/17 Milne St,3132,12/1/2024,926000,4,17.2,3,2,374,170,2000
Moonee Valley,16/122 Maribyrnong Rd,3039,10/1/2024,362000,1,6.2,1,1,0,55,2015
Kingston,3/2 Woods Av,3195,10/1/2024,309000,1,21.5,1,1,57,42,1978
Monash,4/254 Waverley Rd,3149,10/1/2024,611000,2,14.2,1,1,161,82,1970
Monash,2 Kinkora Ct,3170,,755000,3,18.8,2,2,197,132,2005
Monash,25 Morawa Dr,3170,10/1/2024,862000,3,18.8,2,2,246,3,2002
Monash,75 Wattle Gr,3170,,815500,3,18.8,2,2,434,104,1960
Hobsons Bay,102 Market St,3015,12/1/2024,1100000,3,6.2,2,3,449,154.3,
Moonee Valley,8 Goble St,3042,10/1/2024,1130000,4,10.4,2,2,650,163,1975
Moonee Valley,64 Muriel St,3042,10/1/2024,1006000,4,10.4,2,1,270,178.74,2008
Greater Dandenong,2/21 Marna Ct,3174,11/1/2024,445000,2,22.7,1,3,197,82,1998
Greater Dandenong,371 Princes Hwy,3174,12/1/2024,,3,22.7,1,1,603,130,1970
Melbourne,306/64 MacAulay Rd,3051,12/1/2024,465000,2,1.8,1,1,0,53,2010
Darebin,31 Gladstone Av,3070,10/1/2024,1335000,3,5.3,1,1,390,112,
Monash,44 Golf Rd,3167,10/1/2024,1390000,4,15.5,2,2,558,243,2010
Cardinia,1 Loxton Wy,3810,,643500,4,47.3,2,2,600,300,2010
Moreland,1A Braeside St,3044,10/1/2024,510000,2,8.5,1,1,129,88.3,2012
Moreland,3/25 Devon Rd,3044,12/1/2024,550000,2,8.5,1,1,164,80.7,2008
Moreland,2/8 Stewart St,3044,12/1/2024,580000,2,8.5,1,1,103,111,2010
Darebin,5/49 Austral Av,3072,10/1/2024,250000,1,8.4,1,1,631,34,1965
Darebin,1/70 Bruce St,3072,10/1/2024,392000,1,8.4,1,1,629,41,1965
Darebin,24 Dermot St,3072,10/1/2024,505000,1,8.4,1,1,102,43,2000
Darebin,27 Pender St,3072,12/1/2024,980000,3,8.4,1,3,397,107,
Darebin,9/23 Ashley St,3073,11/1/2024,320000,2,12,1,1,89,65,1965
Darebin,1/3 Drysdale St,3073,11/1/2024,617500,2,12,2,1,0,114,2010
Darebin,11 Knox St,3073,12/1/2024,1282500,5,12,2,2,499,251,2015
Yarra,221/253 Bridge Rd,3121,10/1/2024,419000,2,2.4,1,1,3512,51,2011
Yarra,401/28 Tanner St,3121,10/1/2024,1667500,2,2.4,2,2,92,141,
Yarra,306/45 York St,3121,11/1/2024,685000,2,2.4,2,1,0,77,2011
Maroondah,26 Major St,3134,12/1/2024,882500,3,19.9,2,2,918,145,1975
Maroondah,3 Sang Ct,3134,11/1/2024,910000,3,19.9,2,2,651,162,1977
Bayside,124 Abbott St,3191,,1651000,3,15.2,2,1,390,125,1950
Knox,72 Arnold Dr,3179,10/1/2024,1040000,4,22.2,2,2,1134,152,1970
Knox,17 Walsh Av,3179,10/1/2024,1120000,4,22.2,2,2,960,179,1985
Whittlesea,102 Vincent Dr,3752,12/1/2024,500000,3,20.5,2,2,330,118,2008
Stonnington,7/85 Caroline St,3141,10/1/2024,420000,1,2.7,1,1,0,43,1960
Stonnington,804/2 Claremont St,3141,10/1/2024,460000,2,2.7,2,0,0,63,2014
Stonnington,10/391 Toorak Rd,3141,,1340000,2,2.7,2,2,0,133,1995
Greater Dandenong,1/2 Mary St,3171,12/1/2024,580000,2,20.8,2,2,155,89.25,
Greater Dandenong,5 Gwent St,3172,10/1/2024,700000,3,22.2,1,2,638,105,1980
Port Phillip,8/240 Barkly St,3182,10/1/2024,,1,5,1,1,0,49,1971
Moonee Valley,10 Fenacre St,3041,11/1/2024,1220000,4,8.2,1,2,750,185,1960
Hume,315 Elizabeth Dr,3429,11/1/2024,500000,3,31.7,1,3,678,127,1975
Hume,11 Gruner St,3429,10/1/2024,,3,31.7,1,4,606,96,1994
Brimbank,95A Berkshire Rd,3020,10/1/2024,650000,4,10.5,2,1,283,181.6,2005
Brimbank,9 Noble Ct,3020,12/1/2024,615000,3,10.5,2,1,358,27,1999
Brimbank,7 Argyll St,3037,,740000,4,18,2,2,1017,156,2000
Wyndham,26 Bradman Dr,3029,10/1/2024,463500,4,18.4,2,2,371,156,2006
Wyndham,30 Cobram St,3029,10/1/2024,530000,3,18.4,2,2,400,153,2009
Wyndham,7 Vive St,3029,10/1/2024,446000,3,18.4,2,2,326,162,2012
Melton,55 Bloomsbury Dr,3037,10/1/2024,520000,3,18,2,2,389,161,2005
Melton,20 Hobart Wy,3037,10/1/2024,530000,3,18,2,1,343,119,2011
Melton,6 Hobart Wy,3037,10/1/2024,725500,5,18,3,2,450,260,2011
Brimbank,23A Wentworth Dr,3038,,502000,3,15.5,2,2,198,143,2004
Manningham,32 Hillhouse Rd,3106,10/1/2024,1275000,4,15.5,2,2,812,33,
Manningham,46 Feathertop Av,3107,10/1/2024,1215000,4,12.4,2,4,729,240,1970
Manningham,1/6 Union St,3107,12/1/2024,731000,2,12.4,1,1,217,115,2005
Whittlesea,24 Banksia Av,3074,10/1/2024,,3,15.3,1,2,526,116,1970
Whittlesea,14 Marjory St,3074,10/1/2024,631000,3,15.3,1,2,584,121,1965
Darebin,105 Fyffe St,3071,11/1/2024,1110000,3,7,1,0,396,113,
Stonnington,8/161 Alexandra Av,3142,11/1/2024,735000,2,4.1,1,1,0,84,
Hume,56 Broadmeadows Rd,3043,,822000,3,12.9,1,1,778,112,1960
Whitehorse,88 Boronia Rd,3133,,988000,3,17.2,1,1,653,119,1970
Knox,1/20 Kensington Pl,3152,10/1/2024,630000,3,14.7,1,2,169,141,2001
Banyule,18 Barry St,3087,10/1/2024,,3,14.5,1,1,598,104.4,1975
Banyule,27 Kurrajong Cr,3087,10/1/2024,710000,3,14.5,1,2,600,115,1974
Wyndham,8 Centenary Cr,3030,10/1/2024,383000,3,14.7,1,2,548,95,1960
Wyndham,5 Flourish Wy,3030,12/1/2024,463000,4,14.7,2,2,358,148,2012
Wyndham,3 Parramatta Rd,3030,12/1/2024,452000,3,14.7,1,3,567,121,1980
Wyndham,17 Timbarra Dr,3030,,665000,4,14.7,2,2,520,201,2014
Wyndham,6 Troup Ct,3030,12/1/2024,485000,3,14.7,1,1,633,88,1960
Wyndham,17 Xavier Ct,3030,12/1/2024,510000,4,14.7,2,1,531,147,2003
Maribyrnong,16 Market St,3012,11/1/2024,850000,3,6.4,1,2,269,111,
Hobsons Bay,22 Hotham St,3016,12/1/2024,1440000,4,6.8,2,0,240,170,
Yarra Ranges,15 Yarra St,3775,10/1/2024,620000,3,31.4,2,1,863,180.56,1975
Maribyrnong,61 Eirene St,3013,11/1/2024,900000,2,6.3,1,3,463,123.5,
Maribyrnong,30 Freame St,3013,12/1/2024,1407000,4,6.3,2,2,446,152,1955
Moonee Valley,10A Coniston Av,3042,10/1/2024,780000,3,10.4,2,1,195,192,2005
Brimbank,10 Elinga Ct,3021,12/1/2024,555000,3,14,1,3,566,126,1980
Brimbank,1/26 Talmage St,3020,10/1/2024,,3,10.5,2,2,175,110,2014
Brimbank,1 Chelsey St,3022,10/1/2024,627000,3,12.8,1,2,697,102,1960
Monash,7 Barrington Dr,3147,10/1/2024,1540000,4,10.2,2,3,668,205,1970
Boroondara,27 Burroughs Rd,3103,11/1/2024,3812000,5,7.9,4,2,729,1,2012
Boroondara,12 Maud St,3104,11/1/2024,1755000,4,9.7,2,2,605,155,
Knox,592 Mountain Hwy,3153,11/1/2024,606000,3,23.2,1,1,424,94,1970
Glen Eira,2 Osborne Av,3204,11/1/2024,1435000,3,11.4,3,2,307,177,2014
Glen Eira,16 Waratah St,3165,,1260000,3,13.8,2,2,669,138,1960
Casey,33 Jane St,3806,11/1/2024,620000,3,35.2,1,2,792,101,1970
Bayside,5/323 Beach Rd,3193,10/1/2024,600000,2,17.3,1,1,0,74,1960
Whitehorse,12/5 Travellyn Ct,3130,10/1/2024,615000,2,13.4,1,1,3316,85,1970
Knox,15 New St,3155,11/1/2024,770000,4,25,2,2,723,1,1970
Bayside,6/105 Cochrane St,3186,12/1/2024,845000,2,10.5,1,1,100,110,1960
Hume,18 Katunga Cr,3047,11/1/2024,706000,4,14,1,4,752,115,1960
Melton,30 Pinrush Rd,3338,10/1/2024,456000,4,29.8,2,2,576,189,2010
Moreland,1/46 Davies St,3056,10/1/2024,650000,2,5.2,1,1,108,70,1970
Moreland,1/51 Brunswick Rd,3057,,620000,2,4,1,1,123,79,1960
Moreland,3/51 Brunswick Rd,3057,10/1/2024,683000,2,4,1,1,0,91,1970
Moreland,2/38 Ethel St,3057,10/1/2024,501000,2,4,1,1,71,47,1970
Moreland,603/29 Nicholson St,3057,11/1/2024,615000,2,4,1,1,0,70,2008
Moreland,17 Cohuna St,3055,10/1/2024,1150000,2,5.2,1,1,539,107,
Whitehorse,1/2 Ellesmere Rd,3151,12/1/2024,835000,3,14.7,2,2,347,143,2000
Brimbank,16 Westbury St,3023,,640000,3,14.8,2,2,316,170,2008
Boroondara,52 Ellsworth Cr,3124,12/1/2024,1280000,3,7.7,2,2,186,158,2014
Boroondara,6 Regent St,3124,11/1/2024,2500000,4,7.7,2,3,947,225,
Boroondara,2/37 Thomas St,3124,12/1/2024,600800,2,7.7,1,1,1625,1,1960
Glen Eira,1/80 Truganini Rd,3163,12/1/2024,1151000,3,10.1,2,1,259,115,1995
Kingston,29 Whatley St,3197,12/1/2024,625000,3,31.2,2,1,379,170,1950
Frankston,9 Pinewood Dr,3201,11/1/2024,480000,3,34.9,1,0,528,106,1981
Monash,1/6 Crana Ct,3148,11/1/2024,1050000,5,11.7,2,2,276,159,2011
Kingston,11 Rebecca Cl,3196,10/1/2024,835500,5,27,5,4,570,243,1990
Kingston,22 Cavanagh St,3192,11/1/2024,1740000,4,17.9,2,2,721,283,2010
Yarra,7/16 The Esplanade,3068,11/1/2024,591000,2,3.6,1,1,0,64,1970
Moreland,68 Marks St,3058,12/1/2024,1400000,4,6.7,2,2,426,165,
Moreland,34 Soudan St,3058,12/1/2024,996000,2,6.7,1,1,476,97,
Moreland,17 Delta Av,3058,11/1/2024,1011000,4,6.7,2,2,500,145,
Moreland,10 Shore Gr,3058,12/1/2024,830000,3,6.7,2,2,275,142,2008
Hume,15 Champion Pde,3064,10/1/2024,510000,4,20.6,2,1,336,83,2014
Hume,10 Olympic Wy,3064,,590000,4,20.6,2,2,512,200.71,2007
Hume,66 Willmott Dr,3064,11/1/2024,390000,3,20.6,1,1,301,109,2001
Casey,13 Cumquat Ct,3977,,500000,4,34.7,2,0,579,149,1990
Maroondah,24 County Tce,3136,11/1/2024,1020000,4,23,2,2,560,253,
Manningham,10 Wilsons Rd,3108,11/1/2024,1420000,3,12.4,1,2,721,130,1965
Manningham,14 Morello Cir,3109,,1120000,3,14.3,2,2,253,253,
Manningham,21 Runnymede St,3109,12/1/2024,1460000,3,14.3,1,2,660,117,1965
Casey,49 Kanooka Gr,3177,10/1/2024,450000,3,28.8,1,0,585,85,1960
Glen Eira,3/14 Sinclair St,3185,11/1/2024,834500,2,7.2,1,2,538,92,2005
Nillumbik,15 Highpoint Cr,3095,12/1/2024,920000,4,18,3,2,1503,209,1980
Port Phillip,3/28 Avoca Av,3184,11/1/2024,,2,7.2,1,1,837,80,
Port Phillip,1/121 Brighton Rd,3184,,720000,2,7.2,1,2,797,90,
Port Phillip,4/19 Ruskin St,3184,10/1/2024,,3,7.2,2,2,0,111,2010
Port Phillip,3/521 St Kilda St,3184,12/1/2024,,2,7.2,1,1,795,80,2005
Cardinia,35 Kings Rd,3782,,655000,2,36.9,1,0,1000,81.79,1980
Casey,44 Denton Dr,3802,10/1/2024,630000,3,28.5,2,2,581,128,1985
Casey,9 Knight Ct,3802,10/1/2024,676000,3,28.5,2,3,810,114,1980
Whittlesea,19 Lotus Ct,3076,10/1/2024,658000,4,19.6,2,2,571,200,1997
Whittlesea,13 Manley St,3076,10/1/2024,500000,3,19.6,2,2,321,130,2011
Whittlesea,8 Shields St,3076,12/1/2024,560000,3,19.6,2,1,390,147,2007
Whittlesea,2/33 Wedge St,3076,12/1/2024,503000,2,19.6,2,2,214,115,2000
Darebin,9 Rushall St,3078,11/1/2024,1800000,3,5.7,1,2,697,112,
Knox,3 Hooker Rd,3156,10/1/2024,861000,3,24.8,2,1,720,162,1960
Knox,72 Ormonde Rd,3156,10/1/2024,890000,4,24.8,2,2,659,177,1992
Maribyrnong,9/51 Napier St,3011,10/1/2024,370000,2,5.1,1,1,0,60,1960
Frankston,55 Margate Av,3199,12/1/2024,680000,4,38,2,3,767,210,1980
Frankston,7 Wirilda Cr,3200,12/1/2024,570000,3,36.9,1,4,632,104,1960
Frankston,90 Yuille St,3199,11/1/2024,945000,4,38,2,2,694,265,2009
Glen Eira,1/1110 Glen Huntly Rd,3163,11/1/2024,,2,10.1,1,1,0,77,2010
Stonnington,4/1508 Malvern Rd,3146,10/1/2024,,2,7.3,1,1,197,1,1970
Moreland,20A Apsley St,3046,11/1/2024,820000,3,11.2,1,4,650,135,1950
Moreland,69 Melbourne Av,3046,10/1/2024,680000,3,11.2,1,1,422,104,1960
Banyule,50 Albion Cr,3088,10/1/2024,,4,16.1,2,2,789,169,1975
Banyule,12 Yangoora Pl,3088,11/1/2024,900000,4,16.1,3,1,807,190,1975
Banyule,2/14 Edgar St,3084,11/1/2024,835000,3,8.9,2,2,161,135,2010
Bayside,1/12 Jillian Av,3190,10/1/2024,1200000,3,16,1,2,269,125,2000
Bayside,1/1 Peterson St,3190,12/1/2024,1030000,3,16,2,2,240,180,2006
Kingston,31 The Crescent,3190,11/1/2024,1200000,4,16,2,2,304,183,2007
Bayside,46 Wilson St,3190,10/1/2024,1150000,2,16,1,2,591,100,1950
Melton,20 Viridian Dr,3037,10/1/2024,618350,4,18,2,2,542,221,2009
Wyndham,7 Brooke Ct,3029,10/1/2024,540000,3,18.4,2,2,580,200,1990
Banyule,25 Fairy St,3079,10/1/2024,2530000,4,7.8,2,0,637,306,
Brimbank,45 Collinson St,3042,10/1/2024,750000,3,10.4,2,2,761,222,1980
Brimbank,26 Snow St,3042,10/1/2024,765000,5,10.4,3,4,650,178,1970
Melbourne,401/40 Altona St,3031,11/1/2024,,2,3.4,1,1,1775,59,
Boroondara,6/385 Barkers Rd,3101,11/1/2024,1405000,3,5.4,2,2,325,129,1980
Boroondara,11 Raheen Dr,3101,,3015000,4,5.4,2,2,813,276,1970
Greater Dandenong,28 Eildon Dr,3173,12/1/2024,745000,3,25.2,1,4,540,108,1980
Melton,55 Dunvegan Dr,3337,11/1/2024,375000,3,31.7,2,1,637,131,1980
Whittlesea,2/7 Cooma Ct,3075,,,2,16.3,1,1,277,100,1980
Whittlesea,168 Darebin Dr,3075,12/1/2024,544000,3,16.3,1,2,534,129,1960
Whittlesea,52 Monash St,3075,10/1/2024,580500,3,16.3,1,1,532,934,1980
Maribyrnong,1/1 Clarendon St,3012,10/1/2024,670000,3,6.4,2,2,159,128,2016
Maribyrnong,2/166 Mitchell St,3012,10/1/2024,821000,4,6.4,3,2,294,151,2014
Hume,2/11 Dutton Ct,3048,10/1/2024,360000,3,17.4,1,1,154,108,2008
Hume,19 Papworth Pl,3048,11/1/2024,510000,3,17.4,1,1,670,101,1960
Melbourne,709/87 Franklin St,3000,10/1/2024,565000,2,0,1,0,89,85,2003
Melton,48 Manson Dr,3338,10/1/2024,,3,29.8,1,2,670,124,1975
Melton,20 Linlithgow Wy,3337,11/1/2024,427500,4,31.7,1,2,865,129.92,1980
Whittlesea,14 Jasmine Dr,3082,12/1/2024,668000,3,17.9,2,1,555,196,1990
Whittlesea,14 Medlar Ct,3082,,650000,3,17.9,2,1,661,141,1990
Whittlesea,2 Mimosa Rd,3082,11/1/2024,490000,2,17.9,1,2,374,100,
Moonee Valley,90 Bent St,3039,12/1/2024,1400000,4,6.2,2,1,375,200,
Yarra Ranges,149 Manchester Rd,3138,10/1/2024,696000,3,26.5,1,2,886,120,1960
Monash,16 Walker Rd,3149,10/1/2024,1406000,3,14.2,2,2,660,133,1960
Monash,35 Bevis St,3170,12/1/2024,9000000,3,18.8,1,1,744,117,1960
Monash,5 Grainger Ct,3170,10/1/2024,1001000,3,18.8,1,2,727,168,1970
Glen Eira,2/20 Gerald St,3163,12/1/2024,540000,2,10.1,1,1,80,67,1970
Glen Eira,1/48 Kangaroo Rd,3163,10/1/2024,910000,2,10.1,1,2,402,106,1970
Glen Eira,8/25 Omama Rd,3163,11/1/2024,295000,1,10.1,1,1,0,45,1970
Glen Eira,33 Weeroona Rd,3163,,1965000,3,10.1,2,3,926,58,
Hobsons Bay,22/4 Mason St,3015,,,2,6.2,1,1,963,86,2012
Greater Dandenong,38 Dunblane Rd,3174,10/1/2024,695000,3,22.7,1,1,671,142,1950
Darebin,30 Johnson St,3070,,1515000,4,5.3,1,2,318,161,
Whitehorse,2/281 Springvale Rd,3131,11/1/2024,813000,3,15.4,2,2,266,134,2001
Moreland,2/36 Curie Av,3046,11/1/2024,545000,2,11.2,1,1,0,80,2013
Moreland,15 Nerissa Gr,3046,10/1/2024,1300000,4,11.2,2,2,866,175,1960
Moreland,88 Vincent St,3046,10/1/2024,1260000,4,11.2,2,2,656,204,1960
Moreland,61 Pardy St,3044,12/1/2024,940000,3,8.5,1,1,559,109,1955
Wyndham,23 Boathaven Rd,3030,10/1/2024,620000,4,14.7,2,2,448,238,2011
Port Phillip,83 Evans St,3207,11/1/2024,1722500,2,3.5,1,0,101,75,
